{'last_price': 17.65, 'last_trade_time': 1703150973, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.1, 'change_percent': -10.63}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 17.7, 'last_trade_time': 1703150974, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -2.05, 'change_percent': -10.38}
{'last_price': 18.25, 'last_trade_time': 1703151123, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -1.5, 'change_percent': -7.59}
{'last_price': 18.3, 'last_trade_time': 1703151127, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -1.45, 'change_percent': -7.34}
{'last_price': 18.3, 'last_trade_time': 1703151127, 'security_id': 65657, 'tradable': 1, 'mode': 61, 'change_absolute': -1.45, 'change_percent': -7.34}
