{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.95, 'last_trade_time': 1703150965, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.35, 'change_percent': -22.53}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
{'last_price': 461.65, 'last_trade_time': 1703151090, 'security_id': 65660, 'tradable': 1, 'mode': 61, 'change_absolute': -134.65, 'change_percent': -22.58}
