{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
{'last_price': 836.85, 'last_trade_time': 1703152629, 'security_id': 65745, 'tradable': 1, 'mode': 61, 'change_absolute': -160.05, 'change_percent': -16.05}
