{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
{'last_price': 192.35, 'last_trade_time': 1703150972, 'security_id': 65624, 'tradable': 1, 'mode': 61, 'change_absolute': -92.65, 'change_percent': -32.51}
