{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 373.75, 'last_trade_time': 1703150959, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -131.35, 'change_percent': -26.0}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
{'last_price': 378.0, 'last_trade_time': 1703151120, 'security_id': 65654, 'tradable': 1, 'mode': 61, 'change_absolute': -127.1, 'change_percent': -25.16}
