{'last_price': 11.35, 'last_trade_time': 1703150972, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.55, 'change_percent': -28.62}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
{'last_price': 11.3, 'last_trade_time': 1703150973, 'security_id': 65663, 'tradable': 1, 'mode': 61, 'change_absolute': -4.6, 'change_percent': -28.93}
