{'last_price': 14.5, 'last_trade_time': 1703150971, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.25, 'change_percent': -18.31}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.35, 'last_trade_time': 1703150972, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.4, 'change_percent': -19.15}
{'last_price': 14.9, 'last_trade_time': 1703151121, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -2.85, 'change_percent': -16.06}
{'last_price': 14.65, 'last_trade_time': 1703151126, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.1, 'change_percent': -17.46}
{'last_price': 14.65, 'last_trade_time': 1703151126, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.1, 'change_percent': -17.46}
{'last_price': 14.65, 'last_trade_time': 1703151126, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.1, 'change_percent': -17.46}
{'last_price': 14.65, 'last_trade_time': 1703151126, 'security_id': 65661, 'tradable': 1, 'mode': 61, 'change_absolute': -3.1, 'change_percent': -17.46}
