{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
{'last_price': 515.85, 'last_trade_time': 1703150689, 'security_id': 65662, 'tradable': 1, 'mode': 61, 'change_absolute': -108.45, 'change_percent': -17.37}
